MSA_Name,Year,Period,Available_SF_Total,Counterfactual_Space_SF,Structural_Gap,Structural_Gap_SF,Market_Category,Structural_Gap_RAW,Structural_Gap_SF_RAW,Market_Category_RAW,RD_Intensity,Adv_Ind_Emp_Share,LQ_AdvInd_Emp,LQ_RD_Intensity,Productivity,Business_Entry_Rate,Business_Exit_Rate,Young_Firm_Share,Mature_Firm_Share,interstate vmt,local vmt,total vmt,patent_count
"New Haven, CT",2017,Pre-COVID (2006-2019),7295842.0,6705968.675078904,0.08430661998087352,589873.3249210957,Structurally Balanced,0.08430661998087352,589873.3249210957,Structurally Balanced,0.12303181409764237,0.06963722375804476,0.8252322540504209,0.8454943264303406,203517.79962412876,7.554,8.449,0.245393634840871,0.4632421366089708,5695.63,765.108,14001.9542,311
"New Haven, CT",2018,Pre-COVID (2006-2019),6515432.0,6212244.259508698,0.047651291793309625,303187.74049130175,Structurally Balanced,0.047651291793309625,303187.74049130175,Structurally Balanced,0.12419186458166907,0.06900107480221152,0.8047992675532328,0.8440801126030091,217315.1235802963,7.587,8.807,0.2400489319657476,0.4742636680154324,5707.509,759.528,14027.2105,305
"New Haven, CT",2019,Pre-COVID (2006-2019),7327856.0,6690641.75537856,0.09097317942402405,637214.2446214398,Structurally Balanced,0.09097317942402405,637214.2446214398,Structurally Balanced,0.1243920478151281,0.06960775526057751,0.8037104570083308,0.8613059279917572,223573.23330861982,8.346,7.565,0.2449324324324324,0.4742867867867867,5649.059,748.904,14084.398,323
"New Haven, CT",2020,COVID (2020),6206030.0,4809361.9597504055,0.2549569734275732,1396668.0402495945,Moderate Structural Surplus,0.12434825325878052,725657.0961788166,Structurally Balanced,0.11880398127624384,0.07059958555410188,0.7829609133204157,0.8550970324778189,223104.33282029754,7.91,8.612,0.2480760095011876,0.4767695961995249,5103.436,733.0,13488.58116,324
"New Haven, CT",2021,COVID (2021),5154193.0,4207907.256974101,0.2028451226723842,946285.7430258989,Moderate Structural Surplus,0.035119179098149544,177869.43186051864,Structurally Balanced,0.12037055484441893,0.0704030292192735,0.7835705374492036,0.834071638109082,232841.22198773993,9.102,10.0,0.2570223372639248,0.4695618828491995,5240.0,655.0,12740.0,328
"New Haven, CT",2022,Recovery (2022),4716545.0,4458464.838288884,0.05627203991785734,258080.16171111632,Structurally Balanced,-0.12918878839237458,-650434.7945341757,Structurally Balanced,0.12338298112163842,0.07114093216670928,0.7836544229156902,0.8333517176126042,250476.17658073019,9.686,8.511,0.2599040180671873,0.4685235720334996,5346.0,611.0,13016.0,283
"New Haven, CT",2023,Recovery (2023),4831885.0,4109912.3976300657,0.16183494684467448,721972.6023699343,Structurally Balanced,-0.01879710256156386,-91684.43925047573,Structurally Balanced,0.12122165547660255,0.0701242239637198,0.7744767622782271,0.8298823372894081,262324.67374070006,8.661,7.929,0.260321640176808,0.4735258158562964,5919.055,611.0,13656.8794,297
"New Orleans-Metairie, LA",2007,Pre-COVID (2006-2019),4067564.0,5303602.9289323175,-0.2653420930439889,-1236038.9289323175,Moderate Structural Deficit,-0.2653420930439889,-1236038.9289323175,Moderate Structural Deficit,0.39503711219279286,0.09336660751178401,1.092122065618416,2.5454667460671887,501727.6707012086,16.716,10.162,0.3034939483900434,0.3664078556748116,4951.0,946.0,15394.0,35
"New Orleans-Metairie, LA",2008,Pre-COVID (2006-2019),5751628.0,5625956.187434844,0.02209202264886656,125671.81256515626,Structurally Balanced,0.02209202264886656,125671.81256515626,Structurally Balanced,0.3667478684098779,0.09276232219474013,1.0789453003168379,2.3718195244095743,463125.1372512112,10.313,9.589,0.3030869442084395,0.3771169640328519,3982.0,952.0,13864.0,22
"New Orleans-Metairie, LA",2009,Pre-COVID (2006-2019),7239563.0,7151836.155686039,0.012191716731704716,87726.84431396145,Structurally Balanced,0.012191716731704716,87726.84431396145,Structurally Balanced,0.33356933345712153,0.09041501214448674,1.0794662322196629,2.2181463464041142,427240.0460697073,9.748,9.73,0.2942736248236953,0.394132581100141,,,,28
"New Orleans-Metairie, LA",2010,Pre-COVID (2006-2019),8016869.0,7956909.323942845,0.007507298079284297,59959.676057155244,Structurally Balanced,0.007507298079284297,59959.676057155244,Structurally Balanced,0.37173403060655946,0.086726482819467,1.0414217949670017,2.378037535923778,546410.514397655,9.072,9.489,0.2854389842997222,0.4041829620812787,4349.015,1138.0,14343.36,50
"New Orleans-Metairie, LA",2011,Pre-COVID (2006-2019),6931879.0,6166927.015464602,0.11693025517217848,764951.984535398,Structurally Balanced,0.11693025517217848,764951.984535398,Structurally Balanced,0.35372652154878725,0.08200903073071407,0.9696948248913834,2.2227577786669417,541614.005233254,9.252,8.738,0.2817084914745369,0.4125644366396646,3652.345,1162.0,14751.294217,41
"New Orleans-Metairie, LA",2012,Pre-COVID (2006-2019),7375592.0,7138248.858894104,0.032708681777867454,237343.14110589586,Structurally Balanced,0.032708681777867454,237343.14110589586,Structurally Balanced,0.33788977745658455,0.07918701417903432,0.9288690358944097,2.158559717449696,523845.68404442427,9.076,8.735,0.2840787321640065,0.4190964976594665,3451.808,1101.0,15113.69244,52
"New Orleans-Metairie, LA",2013,Pre-COVID (2006-2019),6450955.0,6902165.090426885,-0.06760696174238312,-451210.0904268846,Structurally Balanced,-0.06760696174238312,-451210.0904268846,Structurally Balanced,0.3018941334590858,0.07723013031701237,0.9065207680941424,1.9489162229420327,459779.4321034938,8.811,8.471,0.2746375997303067,0.4310034835374761,,,,49
"New Orleans-Metairie, LA",2014,Pre-COVID (2006-2019),5524024.0,5185190.002893148,0.06330009448144125,338833.997106852,Structurally Balanced,0.06330009448144125,338833.997106852,Structurally Balanced,0.31344159321718734,0.07649460107814364,0.8985833225042718,2.030708044381658,496533.23270839953,8.937,8.411,0.2698208286674132,0.4368421052631579,5595.967,1102.0,16244.336868,63
"New Orleans-Metairie, LA",2015,Pre-COVID (2006-2019),5672392.0,5001070.214354512,0.12595896586518762,671321.7856454877,Structurally Balanced,0.12595896586518762,671321.7856454877,Structurally Balanced,0.2752667134043084,0.07398039633794225,0.8670424416987079,1.840889459479239,439770.7896312035,9.511,8.227,0.2703363914373088,0.4418682235195996,6473.7866,1098.38,17758.875377,58
"New Orleans-Metairie, LA",2016,Pre-COVID (2006-2019),3544042.0,4291643.0176520515,-0.19140176372808781,-747601.0176520515,Moderate Structural Deficit,-0.19140176372808781,-747601.0176520515,Structurally Balanced,0.22202475139631736,0.0720628439299581,0.850208755765855,1.5330923170333621,346685.4073450829,9.681,7.687,0.2752293577981651,0.4419051804647586,6703.3203,1098.399,18040.813657,69
"New Orleans-Metairie, LA",2017,Pre-COVID (2006-2019),4219111.0,3665107.144177675,0.14076687300909896,554003.8558223252,Structurally Balanced,0.14076687300909896,554003.8558223252,Structurally Balanced,0.2638971032788914,0.07080839923060482,0.8391112073307438,1.8135431491453557,460932.41412426473,8.144,8.365,0.2767513471901462,0.4462223688551633,6829.67854,1098.399,18443.70384,88
"New Orleans-Metairie, LA",2018,Pre-COVID (2006-2019),3118398.0,3756189.7078454373,-0.18608565960018986,-637791.7078454373,Moderate Structural Deficit,-0.18608565960018986,-637791.7078454373,Structurally Balanced,0.285203899440257,0.06973963720821942,0.8134135461728241,1.9384115083966802,533249.8228053172,8.155,8.336,0.2754833040421792,0.4565026362038664,6938.94684,1098.399,18582.3148,73
"New Orleans-Metairie, LA",2019,Pre-COVID (2006-2019),4395566.0,4024780.2509717005,0.08812599220474837,370785.74902829947,Structurally Balanced,0.08812599220474837,370785.74902829947,Structurally Balanced,0.2693954538810086,0.07138923451978162,0.8242799108602163,1.8653274504057478,491151.16514008626,8.346,7.753,0.2773822562979189,0.4602957283680175,5187.62709,463.614,14655.52542,73
"New Orleans-Metairie, LA",2020,COVID (2020),5289683.0,2980651.4495768063,0.5736164358222666,2309031.5504231937,Significant Structural Surplus,0.4110765592076433,1782960.7808412504,Moderate Structural Surplus,0.1969305511579794,0.07740141951368093,0.8583943608038254,1.4174165553244962,319255.3524324541,8.179,8.559,0.2764420425719642,0.4642660196316311,4241.7131,911.0,15707.43434,65
"New Orleans-Metairie, LA",2021,COVID (2021),3652591.0,2739504.1279355804,0.2876598499585228,913086.8720644196,Moderate Structural Surplus,0.05110540732666813,181977.52789044473,Structurally Balanced,0.24178795808399184,0.07592971710606351,0.8450813821641144,1.6753970980263837,444360.0223562963,10.125,9.424,0.2864426292418179,0.4602817827969958,5095.0,1357.0,18467.0,68
"New Orleans-Metairie, LA",2022,Recovery (2022),2599273.0,3733251.633249787,-0.3620478148993822,-1133978.6332497871,Moderate Structural Deficit,-0.6665975583140611,-2463069.6418449422,Significant Structural Deficit,0.26477327955376406,0.07433827184834445,0.8188747849037182,1.788328222322024,553347.1741374688,9.69,9.501,0.2841527082880139,0.4586686969762888,6776.0,1415.0,20532.0,73
"New Orleans-Metairie, LA",2023,Recovery (2023),2800826.0,4154245.264915025,-0.3942163931042728,-1353419.2649150249,Moderate Structural Deficit,-0.6838396513729279,-2748930.345318076,Significant Structural Deficit,0.25089193213820715,0.07303966424272085,0.8066759171532166,1.7176038574237957,555918.7583000372,9.369,8.143,0.2881346815834767,0.4579388984509466,6541.59731,1473.0,19539.42443,58
"New York-Newark-Jersey City, NY-NJ",2006,Pre-COVID (2006-2019),38943111.0,40729088.44165622,-0.04484065200106002,-1785977.441656217,Structurally Balanced,-0.04484065200106002,-1785977.441656217,Structurally Balanced,0.09255204151564395,0.06439199664865297,0.7541547690834589,0.5944661749198343,167599.7980150896,12.719,11.031,0.3807486734998943,0.3180805063426514,57297.0,47470.0,310913.0,8389
"New York-Newark-Jersey City, NY-NJ",2007,Pre-COVID (2006-2019),38162066.0,47090345.646238044,-0.21022601877249514,-8928279.646238044,Moderate Structural Deficit,-0.21022601877249514,-8928279.646238044,Moderate Structural Deficit,0.09311574723341533,0.06517367291581849,0.7623454271890432,0.6000019512146,173842.46027580122,11.853,11.443,0.3832206917631761,0.3290920911547661,58456.0,47920.0,305738.0,7546
"New York-Newark-Jersey City, NY-NJ",2008,Pre-COVID (2006-2019),46131550.0,56037714.47024114,-0.19452783903813753,-9906164.470241137,Moderate Structural Deficit,-0.19452783903813753,-9906164.470241137,Structurally Balanced,0.09503012662521333,0.06453744014034198,0.7506535637143585,0.6145756503345076,183374.21973196504,10.959,11.129,0.3810285001364575,0.3428983586104721,56728.0,46155.0,299125.0,8549
"New York-Newark-Jersey City, NY-NJ",2009,Pre-COVID (2006-2019),56063763.0,61864618.76595534,-0.09845876129936926,-5800855.765955336,Structurally Balanced,-0.09845876129936926,-5800855.765955336,Structurally Balanced,0.0913114192743627,0.06309768642481232,0.7533242567940439,0.6071963778841724,184939.0731073382,10.399,12.046,0.3735371263402709,0.3565907025013436,,,,9467
"New York-Newark-Jersey City, NY-NJ",2010,Pre-COVID (2006-2019),59501284.0,59798428.181633875,-0.004981483872402492,-297144.1816338748,Structurally Balanced,-0.004981483872402492,-297144.1816338748,Structurally Balanced,0.08899630104679672,0.06211374829375851,0.7458691870955787,0.5693224914122801,192496.8777016315,10.889,11.31,0.3663429568259869,0.3650756178898558,55739.729,45536.649,293385.384,12068
"New York-Newark-Jersey City, NY-NJ",2011,Pre-COVID (2006-2019),58780395.0,58318379.91905139,0.007891072792205023,462015.0809486136,Structurally Balanced,0.007891072792205023,462015.0809486136,Structurally Balanced,0.08719903519143027,0.06277184269719933,0.7422296114222123,0.5479440244269932,189624.75761486642,11.347,10.728,0.3624558428363422,0.3689449991471394,55176.95999,50346.0,286101.02799,11761
"New York-Newark-Jersey City, NY-NJ",2012,Pre-COVID (2006-2019),60928732.0,55595782.694381244,0.09159750571816616,5332949.3056187555,Structurally Balanced,0.09159750571816616,5332949.3056187555,Structurally Balanced,0.0840870234161191,0.062386434787932404,0.7317971025317288,0.5371777236723471,189255.20761486836,11.588,10.13,0.3609829422595608,0.3711305100782472,55804.24027,47474.0,290116.134016,12711
"New York-Newark-Jersey City, NY-NJ",2013,Pre-COVID (2006-2019),55001489.0,55916093.44896005,-0.016491978252489048,-914604.4489600509,Structurally Balanced,-0.016491978252489048,-914604.4489600509,Structurally Balanced,0.08305342860015955,0.06246573646357128,0.7332175559730882,0.5361620397030518,189258.94338197028,11.133,10.241,0.3595000228750852,0.3749804357824122,,,,13377
"New York-Newark-Jersey City, NY-NJ",2014,Pre-COVID (2006-2019),50002006.0,45423017.0591494,0.09604416436716079,4578988.940850601,Structurally Balanced,0.09604416436716079,4578988.940850601,Structurally Balanced,0.08471661117435571,0.06286961184145559,0.7385303524275867,0.5488572912061238,198355.4346914804,11.085,10.197,0.3584271462621056,0.3800170692115889,57006.82682,47755.0,295464.664147,14497
"New York-Newark-Jersey City, NY-NJ",2015,Pre-COVID (2006-2019),46131254.0,45029705.83760594,0.024168279540230486,1101548.1623940617,Structurally Balanced,0.024168279540230486,1101548.1623940617,Structurally Balanced,0.08668161495714645,0.06305805096806932,0.7390337060424181,0.5796969394947238,207986.18176458843,10.813,10.41,0.359214624625555,0.386389146396391,56845.23349,49180.306,291897.362463,13838
"New York-Newark-Jersey City, NY-NJ",2016,Pre-COVID (2006-2019),39502761.0,42200348.11905344,-0.06605790207616025,-2697587.1190534383,Structurally Balanced,-0.06605790207616025,-2697587.1190534383,Structurally Balanced,0.08491865433142505,0.06300844987795781,0.7433835920428251,0.5863676716652726,206755.5077291875,11.177,9.84,0.3621998023253894,0.3917755095782548,57752.37538,45218.306,290201.83004,14644
"New York-Newark-Jersey City, NY-NJ",2017,Pre-COVID (2006-2019),40464198.0,39001121.70779066,0.03682717569981264,1463076.2922093421,Structurally Balanced,0.03682717569981264,1463076.2922093421,Structurally Balanced,0.08228515066212944,0.062371963082548484,0.7391356648995495,0.5654767309135321,209098.4373713096,10.686,10.26,0.3617348739792436,0.3985715294283764,59624.2307,44836.306,292816.89937,16389
"New York-Newark-Jersey City, NY-NJ",2018,Pre-COVID (2006-2019),36863732.0,39185840.3746361,-0.061087271528116105,-2322108.3746360987,Structurally Balanced,-0.061087271528116105,-2322108.3746360987,Structurally Balanced,0.0852625721882268,0.06265130960257785,0.7307382997139841,0.5794940093369315,225289.80060989075,10.151,10.156,0.3577940478484189,0.404791890863123,59788.32586,45144.306,293690.48695,16043
"New York-Newark-Jersey City, NY-NJ",2019,Pre-COVID (2006-2019),36648713.0,35893777.26475683,0.020814366527879713,754935.7352431715,Structurally Balanced,0.020814366527879713,754935.7352431715,Structurally Balanced,0.08507257130075092,0.06267264138883237,0.7236357078887905,0.589053008273789,232431.78705605166,10.407,9.723,0.3552173668996098,0.409996445043174,60539.97877,45163.306,294800.38095,17252
"New York-Newark-Jersey City, NY-NJ",2020,COVID (2020),38375418.0,45010108.909253605,-0.15947000861366334,-6634690.909253605,Structurally Balanced,0.07405569101411658,2739238.234326586,Structurally Balanced,0.08761601549946967,0.06755509495056787,0.7491970161979358,0.6306202371865144,243118.21707282355,10.086,11.383,0.3503969594192833,0.4150544897561161,50555.19952,37854.0,245919.2563,17099
"New York-Newark-Jersey City, NY-NJ",2021,COVID (2021),34405806.0,52987144.80306407,-0.43182400403878063,-18581338.80306407,Moderate Structural Deficit,-0.22012199143237154,-8471698.622872509,Moderate Structural Deficit,0.08899787827679077,0.06723533483978684,0.748314781909502,0.6166840903782486,259518.9092811745,10.927,13.744,0.3455169356399146,0.4191892348652031,54574.0,41722.0,261554.0,15606
"New York-Newark-Jersey City, NY-NJ",2022,Recovery (2022),34647246.0,45196833.815110445,-0.26580879408873415,-10549587.815110445,Moderate Structural Deficit,-0.05270913823121859,-1875212.772124119,Structurally Balanced,0.09017711232696282,0.06778728115829208,0.7467122102454486,0.6090730728327315,267275.8606542431,13.191,10.216,0.3455218562860123,0.4190328776302812,57486.0,44356.0,278774.0,11320
"New York-Newark-Jersey City, NY-NJ",2023,Recovery (2023),43264912.0,40985223.3305423,0.05413036490986656,2279688.6694576964,Structurally Balanced,0.3116249283883512,11583915.181183439,Moderate Structural Surplus,0.09145000590988107,0.06706607012817944,0.7407014283462123,0.6260658984670494,283691.03632350673,11.134,10.11,0.3436757355466915,0.4231365098949169,57892.54638,47251.0,288778.00058,10554
"North Port-Bradenton-Sarasota, FL",2006,Pre-COVID (2006-2019),3584052.0,3080877.641483909,0.15127949900690574,503174.358516091,Structurally Balanced,0.15127949900690574,503174.358516091,Structurally Balanced,0.06978299886106201,0.04939797756903393,0.5785458178915467,0.44821952847316465,91902.99941087575,16.484,11.731,0.4851244687310261,0.2675166970248937,486.0,2125.0,4962.0,42
"North Port-Bradenton-Sarasota, FL",2007,Pre-COVID (2006-2019),3258271.0,3478494.950413236,-0.06540302813856336,-220223.95041323593,Structurally Balanced,-0.06540302813856336,-220223.95041323593,Structurally Balanced,0.07578860413985013,0.05065736776285722,0.5925462067686331,0.488352525913281,102270.79457029776,14.278,13.646,0.4730738874385283,0.2786716046384555,458.0,2126.0,4826.0,51
"North Port-Bradenton-Sarasota, FL",2008,Pre-COVID (2006-2019),4866374.0,4415988.325184245,0.09711743603384626,450385.67481575534,Structurally Balanced,0.09711743603384626,450385.67481575534,Structurally Balanced,0.07451014905956571,0.051510599533225836,0.599134626731327,0.4818695390715617,102722.82261051072,11.952,15.091,0.4477668195238394,0.2978830328538224,431.0,2014.0,4555.0,37
"North Port-Bradenton-Sarasota, FL",2009,Pre-COVID (2006-2019),6465836.0,6133284.182043597,0.05280195342457361,332551.8179564029,Structurally Balanced,0.05280195342457361,332551.8179564029,Structurally Balanced,0.07185688600883511,0.047199306973303594,0.5635132579579937,0.4778289644091731,112320.04954958487,11.303,15.993,0.4216827840273666,0.3110321689362542,,,,49
"North Port-Bradenton-Sarasota, FL",2010,Pre-COVID (2006-2019),7203199.0,5692065.260863582,0.23545208737514578,1511133.7391364183,Moderate Structural Surplus,0.23545208737514578,1511133.7391364183,Moderate Structural Surplus,0.07443744602431603,0.04865926499301038,0.5843061708876446,0.47618734404081264,116055.36825110404,13.042,13.678,0.3998282014008193,0.3185542487115105,434.374,1969.0,4545.483,49
"North Port-Bradenton-Sarasota, FL",2011,Pre-COVID (2006-2019),7031791.0,6946118.402909166,0.012258438289846296,85672.59709083382,Structurally Balanced,0.012258438289846296,85672.59709083382,Structurally Balanced,0.07345462186544299,0.04956100191208396,0.586021400842879,0.46157645012188653,113931.29240136612,13.478,12.088,0.3872020894547829,0.328305582761998,426.569335,1970.0,4589.255315,77
"North Port-Bradenton-Sarasota, FL",2012,Pre-COVID (2006-2019),5625095.0,5874219.436381179,-0.043335352473977906,-249124.4363811789,Structurally Balanced,-0.043335352473977906,-249124.4363811789,Structurally Balanced,0.07735404972493054,0.05108346965104033,0.599212556463154,0.4941651001539702,113819.19882149603,13.335,10.59,0.3810824545801042,0.3315970016516326,437.646438,1971.0,4492.681493,105
"North Port-Bradenton-Sarasota, FL",2013,Pre-COVID (2006-2019),4953289.0,4364731.526779603,0.12649511887198095,588557.4732203968,Structurally Balanced,0.12649511887198095,588557.4732203968,Structurally Balanced,0.07871807432626159,0.051010868505878236,0.5987612802060971,0.5081746052345847,118994.55137277102,11.905,10.528,0.3758754377188594,0.341295647823912,,,,89
"North Port-Bradenton-Sarasota, FL",2014,Pre-COVID (2006-2019),3875245.0,3849456.4071444655,0.0066769412315537124,25788.592855534516,Structurally Balanced,0.0066769412315537124,25788.592855534516,Structurally Balanced,0.08097770021852903,0.05018855412334866,0.5895657612459904,0.524633841863321,125420.3321874634,12.168,9.9,0.3671219452440742,0.3559135174863723,771.767804,1959.0,5110.855269,81
"North Port-Bradenton-Sarasota, FL",2015,Pre-COVID (2006-2019),3619350.0,2948088.895763502,0.2051373232307938,671261.104236498,Moderate Structural Surplus,0.2051373232307938,671261.104236498,Moderate Structural Surplus,0.08361920138355981,0.051100419314743406,0.5988915243450736,0.5592165668464647,131462.47598774725,13.059,10.143,0.3730730313671805,0.3690256532349265,817.889472,1957.662,5355.658572,70
"North Port-Bradenton-Sarasota, FL",2016,Pre-COVID (2006-2019),2261015.0,2252546.816963176,0.003752332776743472,8468.183036824223,Structurally Balanced,0.003752332776743472,8468.183036824223,Structurally Balanced,0.08085685821758926,0.05074637407869652,0.5987136950494522,0.5583207607856736,131887.27070736737,12.351,9.264,0.3762835760283112,0.3779079886291118,891.241765,1956.545,5504.823899999999,89
"North Port-Bradenton-Sarasota, FL",2017,Pre-COVID (2006-2019),1782181.0,1879007.6933284295,-0.05290591963793467,-96826.69332842948,Structurally Balanced,-0.05290591963793467,-96826.69332842948,Structurally Balanced,0.07591755367545097,0.0518496030380513,0.6144409911483237,0.5217175848364141,124813.8424529569,11.837,10.009,0.379801664196968,0.3858999202097344,884.40071,1958.731,5560.22592,108
"North Port-Bradenton-Sarasota, FL",2018,Pre-COVID (2006-2019),2048256.0,1932433.0947636503,0.05820881956490709,115822.90523634967,Structurally Balanced,0.05820881956490709,115822.90523634967,Structurally Balanced,0.07513592724316477,0.05109509509509509,0.5959515156244689,0.5106674430049827,128649.24981765356,11.545,10.181,0.3798882681564245,0.3907262569832402,903.72748,1958.375,5561.02198,96
"North Port-Bradenton-Sarasota, FL",2019,Pre-COVID (2006-2019),2431300.0,2364747.754498478,0.0277547351876386,66552.24550152197,Structurally Balanced,0.0277547351876386,66552.24550152197,Structurally Balanced,0.0720850764887954,0.05157010967166405,0.5954427959503054,0.49912598747319525,125569.5774779184,11.54,9.745,0.3810385480067993,0.3971596205516258,940.70341,1959.407,5669.95881,88
"North Port-Bradenton-Sarasota, FL",2020,COVID (2020),1778227.0,1582502.183148012,0.11660954589180506,195724.81685198797,Structurally Balanced,-0.2638122050585885,-536817.7216108646,Moderate Structural Deficit,0.07483365088470317,0.05322964520255916,0.5903254430803944,0.538618589323204,135371.43563686038,12.044,10.407,0.3861551742743067,0.3925218517319521,947.00834,1792.0,5391.50812,123
"North Port-Bradenton-Sarasota, FL",2021,COVID (2021),1244168.0,1432579.6670217474,-0.14100974860683735,-188411.66702174745,Structurally Balanced,-0.5928134800553497,-1006620.3069188083,Moderate Structural Deficit,0.08094754042560587,0.05449034292800919,0.6064657695467861,0.5609016900433159,155156.4494655351,13.746,9.877,0.3920645595158036,0.383218664321556,954.0,1919.0,5696.0,132
"North Port-Bradenton-Sarasota, FL",2022,Recovery (2022),2208097.0,1897922.5182691738,0.151371182084592,310174.4817308262,Structurally Balanced,-0.18577679977271977,-450790.6493098112,Structurally Balanced,0.08164510943376,0.057651344417349835,0.6350595875497057,0.5514463304644573,163895.34796351305,13.946,10.596,0.4024883825513416,0.3745065707290261,1078.0,1925.0,5946.0,111
"North Port-Bradenton-Sarasota, FL",2023,Recovery (2023),2921751.0,2609118.1829656474,0.11317079077766579,312632.81703435257,Structurally Balanced,-0.1680044010083961,-534510.4360989779,Structurally Balanced,0.078948283355457,0.05837629281987517,0.6447284504757375,0.5404792209644338,166059.42869129116,12.925,10.565,0.4049748326247373,0.3731124468552998,1068.88549,2026.0,6261.15535,139
"Ogden, UT",2006,Pre-COVID (2006-2019),2377111.0,2735359.618278309,-0.140377029912079,-358248.6182783088,Structurally Balanced,-0.140377029912079,-358248.6182783088,Structurally Balanced,0.15733261806499593,0.09477411399303101,1.1099881005941583,1.0105549064027106,114403.90078781405,16.428,10.897,0.4505623242736645,0.2485941893158388,4155.0,2223.0,10743.0,84
"Ogden, UT",2007,Pre-COVID (2006-2019),3173059.0,3222936.7048228066,-0.015596857231605199,-49877.70482280664,Structurally Balanced,-0.015596857231605199,-49877.70482280664,Structurally Balanced,0.1558102133066992,0.09350130997121446,1.093697698836304,1.0039809031316476,117310.1325429005,15.305,10.583,0.4588130099474684,0.256175254275176,4209.0,2328.0,11072.0,66
"Ogden, UT",2008,Pre-COVID (2006-2019),3947734.0,3113919.987244804,0.23725936485955224,833814.0127551961,Moderate Structural Surplus,0.23725936485955224,833814.0127551961,Moderate Structural Surplus,0.1533647990447661,0.09537695421386425,1.1093568387771358,0.9918356889398346,112910.10484268714,12.055,11.687,0.4457373014097113,0.2723204296263146,3854.0,2286.0,10791.0,83
"Ogden, UT",2009,Pre-COVID (2006-2019),4947796.0,4608170.106607538,0.0711113866923494,339625.8933924623,Structurally Balanced,0.0711113866923494,339625.8933924623,Structurally Balanced,0.15655309390288247,0.0929093751820848,1.1092464712100765,1.041035965926337,124248.34722621444,10.567,13.819,0.4097504352872896,0.2922809053975624,,,,71
"Ogden, UT",2010,Pre-COVID (2006-2019),3986250.0,5165943.580093592,-0.25923683388078267,-1179693.5800935924,Moderate Structural Deficit,-0.25923683388078267,-1179693.5800935924,Moderate Structural Deficit,0.17537719361301843,0.0931975917167252,1.1191276308791767,1.1219138282180467,145188.7816361949,11.407,12.355,0.3854997653683716,0.3095964335992491,4032.187,2903.0,11468.697,106
"Ogden, UT",2011,Pre-COVID (2006-2019),4276638.0,3690506.8115110905,0.1474033909830812,586131.1884889095,Structurally Balanced,0.1474033909830812,586131.1884889095,Structurally Balanced,0.20132113032119972,0.09999159477653566,1.1823250576613498,1.2650680148950848,163228.402491212,10.952,11.737,0.3687684148497348,0.3241013553329405,4203.1511,2300.0,10919.110182,91
"Ogden, UT",2012,Pre-COVID (2006-2019),4762077.0,4869219.042270789,-0.022249645694737197,-107142.04227078892,Structurally Balanced,-0.022249645694737197,-107142.04227078892,Structurally Balanced,0.18266342920981163,0.10205806566936257,1.197148017845686,1.1669187600509336,140936.46249668454,12.163,10.253,0.3518647208709752,0.3369237896687514,4264.459081,2257.0,10784.695116,70
"Ogden, UT",2013,Pre-COVID (2006-2019),3722773.0,4043104.038055521,-0.08254390251535959,-320331.03805552097,Structurally Balanced,-0.08254390251535959,-320331.03805552097,Structurally Balanced,0.19862380308857358,0.10729796152160541,1.2594544395333638,1.2822413859666033,149113.43553823332,11.445,9.521,0.335921443251884,0.3538479104818451,,,,85
"Ogden, UT",2014,Pre-COVID (2006-2019),2893468.0,3409981.3787295413,-0.16425104779756694,-516513.3787295413,Structurally Balanced,-0.16425104779756694,-516513.3787295413,Structurally Balanced,0.1852187971180161,0.10916733249806468,1.2823904296831206,1.199985290457696,138241.2387407546,11.551,9.455,0.3287916015188742,0.369667187849006,5079.47126,2305.0,12273.199893,76
"Ogden, UT",2015,Pre-COVID (2006-2019),2937503.0,3170299.2153071435,-0.07626607237520844,-232796.21530714352,Structurally Balanced,-0.07626607237520844,-232796.21530714352,Structurally Balanced,0.17867243965865706,0.10861454515693486,1.2729510126801624,1.1949000545661836,137377.36608305256,11.512,9.132,0.3333697910970141,0.384775237886908,5394.045162,2221.694,13048.79816,101
"Ogden, UT",2016,Pre-COVID (2006-2019),2392255.0,2593706.358267408,-0.08085144336947891,-201451.35826740786,Structurally Balanced,-0.08085144336947891,-201451.35826740786,Structurally Balanced,0.1657783003887711,0.10944753582911354,1.2912792249685996,1.1447076826277187,129961.14913166975,11.564,8.597,0.3372018739352641,0.3961882453151618,5745.439104,2823.035,14251.336328,109
"Ogden, UT",2017,Pre-COVID (2006-2019),2515684.0,3001310.785568505,-0.17650438699955906,-485626.78556850506,Structurally Balanced,-0.17650438699955906,-485626.78556850506,Structurally Balanced,0.16976824640556967,0.10921013922510801,1.2941890054524858,1.1666745727249082,140566.43748446248,10.848,9.033,0.3384117708442032,0.4120838985703851,5833.86813,2247.412,14044.27188,109
"Ogden, UT",2018,Pre-COVID (2006-2019),3156349.0,2151852.4515135856,0.3830869033603488,1004496.5484864144,Moderate Structural Surplus,0.3830869033603488,1004496.5484864144,Moderate Structural Surplus,0.2095670408656755,0.11099000357282557,1.2945403218310132,1.4243394448390323,185675.46848381602,11.171,8.893,0.3453033069588151,0.4184418746195983,5935.71328,2247.412,14288.39269,86
